userId,total_ratings,avg_rating,rating_std,last_active_days,watch_frequency,tenure_months,top_genre,top_genre_cnt,genre_affinity_score,genre_encoded,plan_tier,plan_price,plan_encoded,acq_channel,acq_encoded,churn_prob,churned,markov_state,naive_ltv,iltv,p_rejoin,duration,event
139261,28,4.053571428571429,1.065792052143709,0.0948667209870795,0.0712468193384223,27.166666666666668,Comedy,14,50.0,4,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.73,0.2,0.47,0
139265,92,4.195652173913044,0.6243965074907535,0.1174484926085438,0.2340966921119593,33.63333333333333,Comedy,30,32.6,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.2,0.183,0.58,0
139270,82,3.3780487804878048,0.7476753091827076,0.9584448841811196,0.0008279817440122,282.8666666666667,Action,32,39.0,0,Basic,9.99,1,paid_social,2,0.6083419164728897,1,off_service_long,16.16,6.72,0.189,4.88,1
139273,195,2.9025641025641025,1.2936177950753691,0.6392736584798044,0.0003097273446359,236.4333333333333,Action,66,33.8,0,Basic,9.99,1,organic,1,0.2936640631115256,0,on_service,32.89,23.47,0.184,4.08,0
139277,84,3.220238095238096,1.18054304044304,0.4467465952741241,0.2137404580152671,127.93333333333334,Action,28,33.3,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.2,0.183,2.21,0
139280,119,3.6050420168067223,0.6915775064099245,0.0762425794436037,0.0001876077956556,75.6,Drama,66,55.5,7,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.72,0.206,1.3,0
139282,128,3.625,0.7633329321824984,0.9828890699569316,0.3256997455470738,281.5,Comedy,40,31.2,4,Standard,15.49,2,paid_social,2,0.3810613831920085,1,off_service_long,39.61,25.03,0.181,4.86,1
139293,20,3.6,0.9814060804462352,0.6417180770573856,0.0508905852417302,183.76666666666668,Action,7,35.0,0,Basic,9.99,1,paid_social,2,0.3379291690250433,1,off_service_long,28.71,19.29,0.185,3.17,1
139296,220,3.147727272727273,0.9014166011065688,0.6566173902921663,0.5597964376590331,188.03333333333333,Action,67,30.5,0,Premium,22.99,3,bundle,0,0.05,0,on_service,295.05,273.41,0.18,3.24,0
139311,249,2.8433734939759034,1.5409616371596742,0.80142009079269,0.6335877862595419,229.5,Action,86,34.5,0,Premium,22.99,3,paid_social,2,0.05,0,on_service,295.05,273.37,0.184,3.96,0
139316,110,3.268181818181818,1.461552010215672,0.1680828774298684,0.2798982188295165,48.13333333333333,Drama,34,30.9,7,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.22,0.181,0.83,0
139321,339,2.9277286135693217,1.2198789238499854,0.0526131998603189,0.0006296316933192,60.7,Action,110,32.4,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.8,0.182,1.05,0
139322,20,3.3,1.080935267549162,0.9939471539983704,0.0508905852417302,284.6333333333333,Action,8,40.0,0,Basic,9.99,1,organic,1,0.5397124305778312,0,on_service,18.17,8.73,0.19,4.91,0
139329,44,2.590909090909091,1.4194362100263744,0.9528576417180772,0.1119592875318066,272.8666666666667,Action,16,36.4,0,Standard,15.49,2,paid_social,2,0.4535064696085584,1,off_service_long,33.42,18.8,0.186,4.71,1
139330,81,3.9012345679012346,0.8747133569290706,0.8476312419974392,0.1030534351145038,242.76666666666668,Action,42,51.9,0,Standard,15.49,2,organic,1,0.2727782760406995,0,on_service,54.76,40.05,0.202,4.19,0
139331,58,3.646551724137931,0.7666778452063868,0.3280176929344663,0.1475826972010178,93.93333333333334,Comedy,22,37.9,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.17,0.188,1.62,0
139346,243,3.9588477366255135,0.7716261603040148,0.3295309044348737,0.000967637888399,115.66666666666669,Comedy,76,31.3,4,Basic,9.99,1,organic,1,0.0505409046036994,0,on_service,127.58,118.17,0.181,1.99,0
139359,93,3.10752688172043,1.165280014784633,0.9925503433826096,0.2366412213740458,284.2333333333333,Action,28,30.1,0,Standard,15.49,2,bundle,0,0.3955196640190648,0,on_service,38.2,23.62,0.18,4.9,0
139367,68,3.632352941176471,0.8622153307372726,0.1812361773949482,0.1730279898218829,51.9,Action,20,29.4,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.23,0.179,0.9,0
139386,25,3.84,0.9322910847297998,0.0386450937027121,0.0636132315521628,11.066666666666666,Comedy,10,40.0,4,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.77,0.19,0.19,0
139388,135,4.229629629629629,1.014379751233505,0.8075893376789663,0.3435114503816794,231.26666666666668,Comedy,72,53.3,4,Standard,15.49,2,paid_social,2,0.1877157449523334,0,on_service,77.92,63.21,0.203,3.99,0
139409,165,4.0606060606060606,0.9464115132446718,0.5499941799557677,0.0001596984892522,245.1,Action,50,30.3,0,Basic,9.99,1,bundle,0,0.259315494719988,0,on_service,37.07,27.67,0.18,4.23,0
139412,44,3.738636363636364,0.8317020679364248,0.4713071819345827,0.0159941839331152,135.16666666666666,Drama,13,29.5,7,Basic,9.99,1,paid_social,2,0.2300486535811085,0,on_service,41.55,32.16,0.18,2.33,0
139414,35,4.257142857142857,0.5337358425099741,0.1656384588522872,0.089058524173028,47.43333333333333,Drama,10,28.6,7,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.82,0.179,0.82,0
139420,28,3.0892857142857144,1.986312288623445,0.2032359445931789,0.0712468193384223,58.2,Action,15,53.6,0,Basic,9.99,1,organic,1,0.05,1,off_service_long,128.21,118.72,0.204,1.0,1
139428,76,3.8684210526315783,0.984440352188767,0.99324874869049,0.0966921119592875,284.46666666666664,Comedy,21,27.6,4,Basic,9.99,1,bundle,0,0.5710529429727482,1,off_service_long,17.19,7.8,0.178,4.91,1
139431,134,4.0111940298507465,0.9083290821436076,0.092538703294145,0.3409669211195928,26.5,Action,65,48.5,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.11,0.198,0.46,0
139432,25,3.9,1.1902380714238083,0.3426842043999534,0.0636132315521628,98.13333333333334,Action,11,44.0,0,Basic,9.99,1,trial,3,0.1343407477438813,0,on_service,67.5,58.04,0.194,1.69,0
139435,442,3.696832579185521,0.7980639350760501,0.0001164008846467,0.0003121515220211,120.1,Action,145,32.8,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.8,0.183,2.07,0
139438,142,2.7746478873239435,1.2682392227814034,0.8008380863694564,0.0021007160186993,235.03333333333333,Comedy,37,26.1,4,Basic,9.99,1,bundle,0,0.4674201110862154,1,off_service_long,20.92,11.54,0.176,4.05,1
139441,33,4.303030303030303,0.8833476270999034,0.8349435455709463,0.0839694656488549,239.1,Action,13,39.4,0,Basic,9.99,1,paid_social,2,0.4671701036323297,0,on_service,20.94,11.5,0.189,4.12,0
139443,47,4.117021276595745,0.7885923476941767,0.5899196833895938,0.1195928753180661,168.93333333333334,Drama,11,23.4,7,Standard,15.49,2,organic,1,0.1153393090526419,0,on_service,118.45,103.92,0.173,2.91,0
139444,29,3.103448275862069,1.046928418422431,0.9720637876847864,0.0737913486005089,278.3666666666667,Drama,8,27.6,7,Basic,9.99,1,trial,3,0.6655553558475747,0,on_service,14.79,5.4,0.178,4.8,0
139446,110,3.272727272727273,1.1466672162201037,0.6454429053660807,0.2798982188295165,184.83333333333331,Action,45,40.9,0,Standard,15.49,2,trial,3,0.1746052148781064,0,on_service,83.25,68.6,0.191,3.19,0
139466,1133,3.327890556045896,1.2096631902921722,0.3751600512163892,0.0018339387111603,159.83333333333334,Comedy,333,29.4,4,Basic,9.99,1,paid_social,2,0.1604110716175312,0,on_service,57.93,48.53,0.179,2.76,0
139489,34,3.794117647058824,0.4941728175633887,0.4878361075544174,0.0865139949109414,139.73333333333332,Action,16,47.1,0,Basic,9.99,1,bundle,0,0.1328118885880632,0,on_service,68.15,58.68,0.197,2.41,0
139498,72,4.138888888888889,0.708212500049891,0.1536491677336747,0.183206106870229,44.0,Action,39,54.2,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.08,0.204,0.76,0
139502,58,3.974137931034482,0.8856676230595739,0.2883249912699336,0.1475826972010178,82.56666666666666,Comedy,27,46.6,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.12,0.197,1.42,0
139524,80,3.35625,0.9974453127358582,0.032359445931789,0.0226180378852134,9.533333333333331,Action,36,45.0,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.75,0.195,0.16,0
139532,346,4.01878612716763,0.5949738519973884,0.4359213130019788,0.0055371517275593,130.13333333333333,Action,152,43.9,0,Basic,9.99,1,paid_social,2,0.1781684745378034,1,off_service_long,52.71,43.26,0.194,2.24,1
139533,234,4.247863247863248,0.8066885939793367,0.8082877429868467,0.5954198473282443,231.46666666666667,Drama,156,66.7,7,Premium,22.99,3,organic,1,0.05,1,off_service_long,295.05,273.13,0.217,3.99,1
139534,87,4.011494252873563,0.5905112659375303,0.1928762658596205,0.008854961832061,56.03333333333333,Drama,28,32.2,7,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.8,0.182,0.97,0
139554,297,4.407407407407407,0.5535624909903408,0.0814806192527063,0.7557251908396947,23.33333333333333,Action,85,28.6,0,Premium,22.99,3,trial,3,0.05,0,on_service,295.05,273.43,0.179,0.4,0
139555,58,3.75,1.2184617855341289,0.1023163776044698,0.0134166088364561,29.633333333333333,Action,32,55.2,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.72,0.205,0.51,0
139563,28,3.5535714285714284,1.1889871640141771,0.1976487021301362,0.0712468193384223,56.6,Drama,13,46.4,7,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.74,0.196,0.98,0
139565,36,3.4722222222222223,1.1828805304029435,0.981026655802584,0.0916030534351145,280.93333333333334,Action,11,30.6,0,Basic,9.99,1,organic,1,0.5278197979245101,1,off_service_long,18.57,9.17,0.181,4.85,1
139569,80,3.41875,0.6629610886494703,0.1704108951228029,0.0018675444125405,52.4,Action,31,38.8,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.77,0.189,0.9,0
139582,82,3.414634146341464,0.8232908897771207,0.5852636480037249,0.2086513994910941,167.6,Action,26,31.7,0,Standard,15.49,2,bundle,0,0.0804852186574328,0,on_service,153.19,138.6,0.182,2.89,0
139587,33,3.9696969696969697,0.5986885920936114,0.0739145617506693,0.0839694656488549,21.166666666666668,Action,12,36.4,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.78,0.186,0.37,0
139596,28,3.678571428571429,1.2781227967601092,0.9965079734605984,0.0712468193384223,285.3666666666667,Action,11,39.3,0,Basic,9.99,1,trial,3,0.6629829690992675,0,on_service,14.84,5.4,0.189,4.92,0
139600,24,3.9583333333333335,1.1970676733137326,0.970084972645792,0.0610687022900763,277.8,Action,10,41.7,0,Basic,9.99,1,organic,1,0.5121336269715955,1,off_service_long,19.13,9.68,0.192,4.79,1
139605,123,3.296747967479675,0.5861705340388096,0.1201257129554184,0.3129770992366412,34.4,Comedy,44,35.8,4,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.18,0.186,0.59,0
139614,319,3.384012539184953,1.0343297041800514,0.1403794668839483,0.2705682782018659,40.266666666666666,Comedy,92,28.8,4,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.23,0.179,0.69,0
139617,104,3.610576923076923,0.7103832234241453,0.4582702828541496,0.2646310432569974,131.23333333333332,Action,58,55.8,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.07,0.206,2.26,0
139624,45,3.3222222222222224,1.2020605205019814,0.6159934815504597,0.1145038167938931,176.4,Action,21,46.7,0,Standard,15.49,2,organic,1,0.0921428768434212,1,off_service_long,139.91,125.23,0.197,3.04,1
139626,35,3.7142857142857135,1.045197098536882,0.9984867884995926,0.089058524173028,285.93333333333334,Action,13,37.1,0,Basic,9.99,1,trial,3,0.6600601687131601,0,on_service,14.91,5.48,0.187,4.93,0
139632,20,3.675,1.2060701733970105,0.4179955767663834,2.873550832395837e-05,178.73333333333332,Comedy,8,40.0,4,Basic,9.99,1,bundle,0,0.1343820936589447,0,on_service,67.48,58.04,0.19,3.08,0
139634,149,3.442953020134228,0.7154902905603174,0.1614480270050052,0.3791348600508906,46.23333333333333,Action,48,32.2,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.21,0.182,0.8,0
139664,124,2.927419354838709,0.9809020827190178,0.9847514841112792,0.3155216284987277,282.0,Action,39,31.5,0,Standard,15.49,2,organic,1,0.3170403730396596,1,off_service_long,47.36,32.77,0.182,4.86,1
139671,90,3.3666666666666667,0.8272059374311502,0.9956931672680712,0.2290076335877862,285.1333333333333,Comedy,34,37.8,4,Standard,15.49,2,bundle,0,0.3864507170205639,0,on_service,39.07,24.44,0.188,4.92,0
139685,60,3.8666666666666663,0.891896981712967,0.7582353625887557,0.0049248953459738,218.16666666666663,Comedy,14,23.3,4,Basic,9.99,1,trial,3,0.5375258423980176,1,off_service_long,18.25,8.88,0.173,3.76,1
139691,107,4.196261682242991,0.9156836021128016,0.7606797811663368,0.272264631043257,217.83333333333331,Comedy,42,39.3,4,Standard,15.49,2,trial,3,0.2738115094114409,0,on_service,54.56,39.92,0.189,3.76,0
139696,93,4.483870967741935,0.7852291721115069,0.1328134093819113,0.0025445292620865,41.1,Action,83,89.2,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.63,0.239,0.71,0
139706,430,3.988372093023256,0.7078347107723412,0.0590152485158887,0.0017936845617986,37.23333333333333,Action,175,40.7,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.77,0.191,0.64,0
139707,68,4.117647058823529,0.7828270956175516,1.0,0.1730279898218829,287.53333333333336,Action,18,26.5,0,Standard,15.49,2,trial,3,0.5404860050890585,1,off_service_long,28.14,13.59,0.176,4.96,1
139710,36,3.5,1.0419761445034554,0.0243277848911651,0.0916030534351145,6.966666666666667,Action,17,47.2,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.74,0.197,0.12,0
139715,71,3.908450704225352,0.6508777543491864,0.1977651030147829,0.0003755957954431,72.63333333333334,Action,24,33.8,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.79,0.184,1.25,0
139720,42,3.690476190476191,1.0238162763464755,0.9729949947619602,0.1068702290076335,278.6333333333333,Action,15,35.7,0,Standard,15.49,2,organic,1,0.4035608813057514,0,on_service,37.46,22.84,0.186,4.81,0
139721,55,3.827272727272727,0.7889173419253581,0.3653823769060645,0.1399491094147582,104.63333333333334,Comedy,30,54.5,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.08,0.204,1.8,0
139723,192,3.5026041666666665,0.7967496073023661,0.0176929344663019,0.006979280261723,7.366666666666666,Action,121,63.0,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.69,0.213,0.13,0
139732,281,2.948398576512456,1.216701893527027,0.4566406704690955,0.0127680843329698,132.63333333333333,Drama,102,36.3,7,Basic,9.99,1,organic,1,0.1363284942087915,0,on_service,66.68,57.25,0.186,2.29,0
139734,196,3.846938775510204,0.6637429347359008,0.3932021883366313,0.1662425784563189,112.66666666666669,Action,93,47.4,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.11,0.197,1.94,0
139735,831,3.0758122743682312,1.3263882596430945,0.8059597252939122,0.0682098005417384,231.8,Action,224,27.0,0,Basic,9.99,1,trial,3,0.5366628799642605,0,on_service,18.27,8.89,0.177,4.0,0
139741,50,3.52,0.9089127840335351,0.7701082528227214,0.1272264631043257,220.53333333333333,Comedy,18,36.0,4,Standard,15.49,2,organic,1,0.2304733707060144,1,off_service_long,64.32,49.7,0.186,3.8,1
139748,465,4.048387096774194,1.1152946208121235,0.0845070422535211,0.0018870910795378,45.06666666666667,Action,187,40.2,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.77,0.19,0.78,0
139766,264,3.890151515151515,0.7964140017145437,0.6113374461645908,0.0040712468193384,180.53333333333333,Action,68,25.8,0,Basic,9.99,1,trial,3,0.4154343335220035,0,on_service,23.48,14.1,0.176,3.11,0
139768,131,3.232824427480916,0.7449773097310365,0.5899196833895938,0.0062893081761006,170.66666666666666,Comedy,34,26.0,4,Basic,9.99,1,trial,3,0.3967910926236247,0,on_service,24.56,15.18,0.176,2.94,0
139775,57,3.5964912280701755,0.6776969698599762,0.9925503433826096,0.1450381679389313,284.2333333333333,Comedy,17,29.8,4,Standard,15.49,2,bundle,0,0.4419211907366222,0,on_service,34.28,19.7,0.18,4.9,0
139786,25,3.76,1.0908712114635717,0.8511232685368408,0.0636132315521628,243.7333333333333,Adventure,5,20.0,1,Basic,9.99,1,trial,3,0.5890919990533912,0,on_service,16.68,7.33,0.17,4.2,0
139787,145,3.793103448275862,0.9101781855779209,0.4430217669654289,0.0737913486005089,127.03333333333332,Comedy,59,40.7,4,Basic,9.99,1,paid_social,2,0.1561217392720886,0,on_service,59.33,49.89,0.191,2.19,0
139797,146,3.5993150684931505,0.9221785731282698,0.5240367826795483,0.0010435428996197,161.93333333333334,Action,48,32.9,0,Basic,9.99,1,paid_social,2,0.2729076546938288,0,on_service,35.3,25.89,0.183,2.79,0
139823,246,3.597560975609756,1.1196911684001667,0.7783727156326388,0.0130407124681933,224.46666666666667,Comedy,79,32.1,4,Basic,9.99,1,organic,1,0.4019778162720143,0,on_service,24.25,14.84,0.182,3.87,0
139827,31,3.3225806451612905,1.1071614388213236,0.959143289489,0.0788804071246819,274.6666666666667,Action,10,32.3,0,Basic,9.99,1,paid_social,2,0.5832744280288591,0,on_service,16.84,7.43,0.182,4.74,0
139836,197,3.9035532994923856,0.7342478891395566,0.1695960889302758,0.5012722646310432,48.56666666666667,Action,65,33.0,0,Premium,22.99,3,paid_social,2,0.05,0,on_service,295.05,273.39,0.183,0.84,0
139855,369,3.936314363143632,0.876556670477981,0.0868350599464555,0.000734688026377,67.46666666666667,Action,93,25.2,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.83,0.175,1.16,0
139857,22,3.613636363636364,1.0570828928822198,0.5243859853334886,0.0559796437659033,150.16666666666666,Comedy,10,45.5,4,Basic,9.99,1,paid_social,2,0.2205189663838391,0,on_service,43.25,33.79,0.196,2.59,0
139861,99,4.353535353535354,0.659516386099157,0.7574205563962286,0.2519083969465648,216.9,Drama,29,29.3,7,Standard,15.49,2,bundle,0,0.2013822466437005,0,on_service,73.02,58.45,0.179,3.74,0
139869,135,3.659259259259259,0.8823557593252126,0.7816319404027471,0.3435114503816794,223.83333333333331,Comedy,55,40.7,4,Standard,15.49,2,paid_social,2,0.192149827131358,0,on_service,76.27,61.62,0.191,3.86,0
139870,50,4.36,0.8020382198638972,0.8471656384588523,0.1272264631043257,242.6,Action,20,40.0,0,Standard,15.49,2,organic,1,0.284119279214919,0,on_service,52.65,38.01,0.19,4.18,0
139871,33,3.333333333333333,1.2162099599438687,1.0,0.0839694656488549,286.3666666666667,Action,13,39.4,0,Basic,9.99,1,organic,1,0.5292152671755725,1,off_service_long,18.53,9.09,0.189,4.94,1
139885,639,4.020344287949921,1.0933939025381496,0.787102781981143,0.0040547486246216,238.7333333333333,Drama,236,36.9,7,Basic,9.99,1,trial,3,0.5338548512726037,0,on_service,18.37,8.94,0.187,4.12,0
139886,202,3.2524752475247523,0.6602568563064604,0.6015597718542661,0.0028241478623158,178.33333333333334,Action,92,45.5,0,Basic,9.99,1,trial,3,0.368835743552255,0,on_service,26.37,16.91,0.196,3.08,0
139919,175,3.8457142857142856,0.7460019325815682,0.9870795018042136,0.0074215436810856,284.6333333333333,Comedy,58,33.1,4,Basic,9.99,1,paid_social,2,0.6397528296028282,1,off_service_long,15.38,5.96,0.183,4.91,1
139925,60,3.7666666666666666,0.9454021952240556,0.9867302991502735,0.1526717557251908,282.56666666666666,Drama,17,28.3,7,Standard,15.49,2,paid_social,2,0.4764483614576234,1,off_service_long,31.84,17.28,0.178,4.87,1
139936,56,3.9642857142857135,0.7125954025898624,0.4579210802002095,0.0712468193384223,131.2,Action,31,55.4,0,Basic,9.99,1,trial,3,0.1999134544909564,0,on_service,47.41,37.92,0.205,2.26,0
139941,31,3.6774193548387095,0.747756501105966,0.8067745314864393,0.0788804071246819,231.03333333333333,Action,9,29.0,0,Basic,9.99,1,organic,1,0.3979794216268106,0,on_service,24.49,15.09,0.179,3.98,0
139945,75,4.006666666666667,1.0478205609396718,0.6913048539168898,0.0146799765120375,198.36666666666667,Action,24,32.0,0,Basic,9.99,1,trial,3,0.461703894877493,0,on_service,21.18,11.77,0.182,3.42,0
139948,32,3.6875,1.1691601617703915,0.0282854149691537,3.999260136874678e-05,75.93333333333334,Action,9,28.1,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.82,0.178,1.31,0
139954,1154,2.9878682842287696,1.2019895894289503,0.8195786287975788,1.0,234.7,Comedy,349,30.2,4,Premium,22.99,3,organic,1,0.05,0,on_service,295.05,273.42,0.18,4.05,0
139956,44,3.3181818181818183,1.3298492181136732,0.3059015248515889,0.1119592875318066,87.6,Adventure,18,40.9,1,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.15,0.191,1.51,0
139959,70,2.65,1.1272320852038606,0.4544290536608078,0.178117048346056,130.13333333333333,Action,22,31.4,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.21,0.181,2.24,0
139962,197,3.8934010152284255,0.8245636487350692,0.6746595274124083,0.00148745479119,204.4,Comedy,53,26.9,4,Basic,9.99,1,paid_social,2,0.4051838945343315,1,off_service_long,24.06,14.68,0.177,3.53,1
139982,82,3.2439024390243905,0.8249350982291116,0.9566988709114188,0.2086513994910941,273.96666666666664,Comedy,26,31.7,4,Standard,15.49,2,bundle,0,0.377633396983588,0,on_service,39.96,25.37,0.182,4.73,0
